sendingInterval,sendingIntervalTimeUnit,Query,Topic,Correct,RT-Fulfilled,RT-90%ile in ms,RT-Min in ms,RT-Max in ms,RT-Mean in ms,Input,Expected Output,Actual Output,False Output,Correctness %,ValidatorRuntime in s
1000000,NANOSECONDS,StochasticOutlierSelection,HSPARKSOS-3-StochasticOutlierSelection,false,false,46059.0,46059.0,46059.0,46059.0,299795,20857,20957,20856,0.0,690
