sendingInterval,sendingIntervalTimeUnit,Query,Topic,Correct,RT-Fulfilled,RT-90%ile in ms,RT-Min in ms,RT-Max in ms,RT-Mean in ms,Input,Expected Output,Actual Output,False Output,Correctness %,ValidatorRuntime in s
1000000,NANOSECONDS,AbsoluteThreshold,ESPARKABS-2-AbsoluteThreshold,true,true,512.1,128.0,583.0,323.47,299800,1261,1261,0,100.0,5
