sendingInterval,sendingIntervalTimeUnit,Query,Topic,Correct,RT-Fulfilled,RT-90%ile in ms,RT-Min in ms,RT-Max in ms,RT-Mean in ms,Input,Expected Output,Actual Output,False Output,Correctness %,ValidatorRuntime in s
1000000,NANOSECONDS,Statistics,ESPARKSTATISTICS-5-Statistics,false,false,3993.0,3993.0,3993.0,3993.0,299803,301,401,300,0.0,5
