sendingInterval,sendingIntervalTimeUnit,Query,Topic,Correct,RT-Fulfilled,RT-90%ile in ms,RT-Min in ms,RT-Max in ms,RT-Mean in ms,Input,Expected Output,Actual Output,False Output,Correctness %,ValidatorRuntime in s
100000,NANOSECONDS,AbsoluteThreshold,FSPARKABS-2-AbsoluteThreshold,true,true,672.0,142.0,1316.0,433.73,2997988,12586,12586,0,100.0,22
