sendingInterval,sendingIntervalTimeUnit,Query,Topic,Correct,RT-Fulfilled,RT-90%ile in ms,RT-Min in ms,RT-Max in ms,RT-Mean in ms,Input,Expected Output,Actual Output,False Output,Correctness %,ValidatorRuntime in s
1000000,NANOSECONDS,MachinePower,BFLINKMP-2-MachinePower,true,true,856.2,2.0,2880.0,276.36,599542,26263,26263,0,100.0,31
