sendingInterval,sendingIntervalTimeUnit,Query,Topic,Correct,RT-Fulfilled,RT-90%ile in ms,RT-Min in ms,RT-Max in ms,RT-Mean in ms,Input,Expected Output,Actual Output,False Output,Correctness %,ValidatorRuntime in s
1000000,NANOSECONDS,Statistics,BFLINKSTATISTICS-4-Statistics,true,false,12145.7,46.0,22176.0,4457.93,299793,300,300,0,100.0,5
