sendingInterval,sendingIntervalTimeUnit,Query,Topic,Correct,RT-Fulfilled,RT-90%ile in ms,RT-Min in ms,RT-Max in ms,RT-Mean in ms,Input,Expected Output,Actual Output,False Output,Correctness %,ValidatorRuntime in s
1000000,NANOSECONDS,ProcessingTimes,BFLINKPT-1-ProcessingTimes,true,false,105739.6,306.0,111365.0,64453.73,299795,299795,299795,0,100.0,145
