sendingInterval,sendingIntervalTimeUnit,Query,Topic,Correct,RT-Fulfilled,RT-90%ile in ms,RT-Min in ms,RT-Max in ms,RT-Mean in ms,Input,Expected Output,Actual Output,False Output,Correctness %,ValidatorRuntime in s
1000000,NANOSECONDS,AbsoluteThreshold,BFLINKABS-2-AbsoluteThreshold,true,true,9.0,2.0,49.0,5.12,299797,1261,1261,0,100.0,5
